latitude,longitude,blk_no,road_name,postal_code,address
1.34681845451426,103.752496875347,213,BUKIT BATOK STREET 21,650213,213 BT BATOK ST 21
1.36038104862798,103.750923865594,368,BUKIT BATOK STREET 31,650368,368 BT BATOK ST 31
1.36448899593886,103.745816406222,409,BUKIT BATOK WEST AVENUE 4,650409,409 BT BATOK WEST AVE 4
1.34817263842498,103.758893085449,271,BUKIT BATOK EAST AVENUE 4,650271,271 BT BATOK EAST AVE 4
1.35798291106742,103.750736425731,374,BUKIT BATOK STREET 31,650374,374 BT BATOK ST 31
1.3485726542005,103.747156223784,105,BUKIT BATOK CENTRAL,650105,105 BT BATOK CTRL
1.34899500255547,103.747258218606,104,BUKIT BATOK CENTRAL,650104,104 BT BATOK CTRL
1.34455326685627,103.757721411613,290D,BUKIT BATOK EAST AVENUE 3,651290,290D BT BATOK EAST AVE 3
1.35029153722115,103.759090413855,263,BUKIT BATOK EAST AVENUE 4,650263,263 BT BATOK EAST AVE 4
1.34846915807481,103.742050806952,161,BUKIT BATOK STREET 11,650161,161 BT BATOK ST 11
1.34600090748097,103.750367726623,211,BUKIT BATOK STREET 21,650211,211 BT BATOK ST 21
1.34504066504232,103.747389472119,297,BUKIT BATOK STREET 22,650297,297 BT BATOK ST 22
1.36280451951487,103.749157203985,341,BUKIT BATOK STREET 34,650341,341 BT BATOK ST 34
1.35405485249506,103.752320202563,513,BUKIT BATOK STREET 52,650513,513 BT BATOK ST 52
1.36642311199961,103.752688625262,394,BUKIT BATOK WEST AVENUE 5,650394,394 BT BATOK WEST AVE 5
1.36631689866947,103.752287629198,395,BUKIT BATOK WEST AVENUE 5,650395,395 BT BATOK WEST AVE 5
1.34703672763612,103.744977459595,185,BUKIT BATOK WEST AVENUE 6,650185,185 BT BATOK WEST AVE 6
1.3453856199951,103.746045480153,190,BUKIT BATOK WEST AVENUE 6,650190,190 BT BATOK WEST AVE 6
1.34827660376884,103.754680867021,229,BUKIT BATOK EAST AVENUE 3,650229,229 BT BATOK EAST AVE 3
1.3508952364452,103.75454446951,241,BUKIT BATOK EAST AVENUE 5,650241,241 BT BATOK EAST AVE 5
1.34677496983575,103.753335935038,215,BUKIT BATOK STREET 21,650215,215 BT BATOK ST 21
1.35786100812447,103.747934507941,305,BUKIT BATOK STREET 31,650305,305 BT BATOK ST 31
1.36106704830424,103.750625432011,360,BUKIT BATOK STREET 31,650360,360 BT BATOK ST 31
1.34936030465417,103.760019454103,266,BUKIT BATOK EAST AVENUE 4,650266,266 BT BATOK EAST AVE 4
1.36141226469875,103.750750526003,358,BUKIT BATOK STREET 31,650358,358 BT BATOK ST 31
1.36009637574567,103.746560963113,315,BUKIT BATOK STREET 32,650315,315 BT BATOK ST 32
1.36063976510707,103.747638364128,317,BUKIT BATOK STREET 32,650317,317 BT BATOK ST 32
1.36209582624362,103.749579951698,349,BUKIT BATOK STREET 34,650349,349 BT BATOK ST 34
1.36213530305616,103.750617374428,348,BUKIT BATOK STREET 34,650348,348 BT BATOK ST 34
1.35625515528677,103.749711847322,532,BUKIT BATOK STREET 51,650532,532 BT BATOK ST 51
1.35710516584321,103.752204623104,525,BUKIT BATOK STREET 52,650525,525 BT BATOK ST 52
1.34925602280733,103.752037439341,639,BUKIT BATOK CENTRAL,650639,639 BT BATOK CTRL
1.35134146122049,103.749508645854,624,BUKIT BATOK CENTRAL,650624,624 BT BATOK CTRL
1.34579573207282,103.746340146543,189,BUKIT BATOK WEST AVENUE 6,650189,189 BT BATOK WEST AVE 6
1.34840644346954,103.745994934101,111,BUKIT BATOK WEST AVENUE 6,650111,111 BT BATOK WEST AVE 6
1.34610021179301,103.740229621691,171,BUKIT BATOK WEST AVENUE 8,650171,171 BT BATOK WEST AVE 8
1.35153484935942,103.747158496291,125,BUKIT BATOK CENTRAL,650125,125 BT BATOK CTRL
1.35146739480931,103.749837547956,628,BUKIT BATOK CENTRAL,650628,628 BT BATOK CTRL
1.36576439078241,103.745399255467,405,BUKIT BATOK WEST AVENUE 7,650405,405 BT BATOK WEST AVE 7
1.36138748741687,103.749729241965,354,BUKIT BATOK STREET 31,650354,354 BT BATOK ST 31
1.2897647546758,103.826802915076,50,HAVELOCK ROAD,160050,50 HAVELOCK RD
1.27828763907526,103.827537246771,136,JALAN BUKIT MERAH,160136,136 JLN BT MERAH
1.27814968064651,103.818475325512,6,TELOK BLANGAH CRESCENT,090006,6 TELOK BLANGAH CRES
1.27790984713898,103.822535843622,18,TELOK BLANGAH CRESCENT,090018,18 TELOK BLANGAH CRES
1.27805365232333,103.821504615515,16,TELOK BLANGAH CRESCENT,090016,16 TELOK BLANGAH CRES
1.27298528304053,103.820252009798,30,TELOK BLANGAH RISE,090030,30 TELOK BLANGAH RISE
1.27248301325334,103.824703021719,105,BUKIT PURMEI ROAD,090105,105 BT PURMEI RD
1.27310165475122,103.824508572172,107,BUKIT PURMEI ROAD,090107,107 BT PURMEI RD
1.27729352946741,103.830515650322,145,JALAN BUKIT MERAH,160145,145 JLN BT MERAH
1.27736066510423,103.831600213349,149,SILAT AVENUE,160149,149 SILAT AVE
1.28835977080873,103.827056911096,36,BEO CRESCENT,160036,36 BEO CRES
1.28675654367639,103.810121713045,28,HOY FATT ROAD,151028,28 HOY FATT RD
1.27983690191197,103.824757769108,107,JALAN BUKIT MERAH,160107,107 JLN BT MERAH
1.2866376779918,103.817986220882,22,REDHILL CLOSE,151022,22 REDHILL CL
1.27209926567831,103.823245112725,40,TELOK BLANGAH RISE,090040,40 TELOK BLANGAH RISE
1.28652962097246,103.833163087554,2A,BOON TIONG ROAD,164002,2A BOON TIONG RD
1.28488704625843,103.82278181902,124A,BUKIT MERAH VIEW,151124,124A BT MERAH VIEW
1.27446978425392,103.825878114028,112,BUKIT PURMEI ROAD,090112,112 BT PURMEI RD
1.2738835418848,103.839003328569,19,CANTONMENT CLOSE,080019,19 CANTONMENT CL
1.2826810505173,103.826583442179,118D,JALAN MEMBINA,164118,118D JLN MEMBINA
1.2886333428931,103.810015901011,39,JALAN RUMAH TINGGI,151039,39 JLN RUMAH TINGGI
1.28848093779845,103.815878776808,75B,REDHILL ROAD,152075,75B REDHILL RD
1.27722253855698,103.808720443177,85,TELOK BLANGAH HEIGHTS,100085,85 TELOK BLANGAH HTS
1.29223145125728,103.827600712862,5,DELTA AVENUE,160005,5 DELTA AVE
1.27351337938811,103.810145340012,51,TELOK BLANGAH DRIVE,100051,51 TELOK BLANGAH DR
1.2753534329115,103.813588303131,59,TELOK BLANGAH HEIGHTS,100059,59 TELOK BLANGAH HTS
1.27558342805007,103.810314018607,69,TELOK BLANGAH HEIGHTS,100069,69 TELOK BLANGAH HTS
1.28667370705366,103.832481682655,4A,BOON TIONG ROAD,164004,4A BOON TIONG RD
1.27549895431693,103.841398475091,1,CANTONMENT ROAD,080001,1 EVERTON PK
1.28821320112553,103.833233526093,94,HAVELOCK ROAD,160094,94 HAVELOCK RD
1.27883101079191,103.82772371417,134,JALAN BUKIT MERAH,160134,134 JLN BT MERAH
1.2821693708226,103.826333715085,118C,JALAN MEMBINA,163118,118C JLN MEMBINA
1.28848713394647,103.813351513103,52,LENGKOK BAHRU,150052,52 LENGKOK BAHRU
1.28793756967297,103.816790861272,73A,REDHILL ROAD,151073,73A REDHILL RD
1.27776030069589,103.820730062207,14A,TELOK BLANGAH CRESCENT,091014,14A TELOK BLANGAH CRES
1.29065980562649,103.832608331993,87,ZION ROAD,160087,87 ZION RD
1.28348511207749,103.827043785507,7,KIM TIAN PLACE,160007,7 KIM TIAN PL
1.27429804779997,103.811431447755,53,TELOK BLANGAH DRIVE,100053,53 TELOK BLANGAH DR
1.274636588887,103.809632802144,67,TELOK BLANGAH DRIVE,100067,67 TELOK BLANGAH DR
1.27536323064723,103.808784376517,74,TELOK BLANGAH HEIGHTS,100074,74 TELOK BLANGAH HTS
1.37457987035667,103.770871763692,131,CASHEW ROAD,670131,131 CASHEW RD
1.37756663543382,103.770660551039,123,PENDING ROAD,670123,123 PENDING RD
1.37636193636024,103.769918847342,126,PENDING ROAD,670126,126 PENDING RD
1.37647117966901,103.772397980678,232,PENDING ROAD,670232,232 PENDING RD
1.37452837023545,103.772867119001,220,PETIR ROAD,670220,220 PETIR RD
1.37764375094845,103.769975127983,122,PENDING ROAD,670122,122 PENDING RD
1.37819427719912,103.771248560652,235,BUKIT PANJANG RING ROAD,670235,235 BT PANJANG RING RD
1.38664061678035,103.770534452658,430,BUKIT PANJANG RING ROAD,670430,430 BT PANJANG RING RD
1.38417096583004,103.772386971275,449,BUKIT PANJANG RING ROAD,670449,449 BT PANJANG RING RD
1.38733197714311,103.768255010804,512,JELAPANG ROAD,670512,512 JELAPANG RD
1.38545862945551,103.765218708925,526,JELAPANG ROAD,670526,526 JELAPANG RD
1.38038712496611,103.76535460069,177,LOMPANG ROAD,670177,177 LOMPANG RD
1.38023381201566,103.764815490957,178,LOMPANG ROAD,670178,178 LOMPANG RD
1.38289762281394,103.768275120432,412,SAUJANA ROAD,670412,412 SAUJANA RD
1.38482207165437,103.761181895733,616,SENJA ROAD,670616,616 SENJA RD
1.38791096329786,103.772572478235,472,SEGAR ROAD,670472,472 SEGAR RD
1.38840059034957,103.771882173939,484,SEGAR ROAD,670484,484 SEGAR RD
1.37715619247431,103.774822991849,274,BANGKIT ROAD,670274,274 BANGKIT RD
1.37831242120574,103.767763308976,105,GANGSA ROAD,670105,105 GANGSA RD
1.38137152811663,103.773245009924,246,BANGKIT ROAD,670246,246 BANGKIT RD
1.37958729930597,103.774819935019,253,BANGKIT ROAD,670253,253 BANGKIT RD
1.38637062116916,103.76981124939,427,BUKIT PANJANG RING ROAD,670427,427 BT PANJANG RING RD
1.38591583521399,103.76236655609,619,BUKIT PANJANG RING ROAD,670619,619 BT PANJANG RING RD
1.38387053713683,103.763690774195,538,JELAPANG ROAD,670538,538 JELAPANG RD
1.37984676162569,103.765075708901,179,LOMPANG ROAD,670179,179 LOMPANG RD
1.37440260534692,103.775467370494,213,PETIR ROAD,670213,213 PETIR RD
1.37758285592609,103.764402344565,168,PETIR ROAD,670168,168 PETIR RD
1.38602106063185,103.762854282454,621,SENJA ROAD,670621,621 SENJA RD
1.38788925743947,103.77328787892,469,SEGAR ROAD,670469,469 SEGAR RD
1.38889498981622,103.772905851405,476,SEGAR ROAD,670476,476 SEGAR RD
1.38744862342634,103.763847246671,652,SENJA LINK,670652,652 SENJA LINK
1.37757321095782,103.775352835173,273,BANGKIT ROAD,670273,273 BANGKIT RD
1.38565259545477,103.762825738906,617,BUKIT PANJANG RING ROAD,670617,617 BT PANJANG RING RD
1.38552053964526,103.772118729237,452,FAJAR ROAD,670452,452 FAJAR RD
1.38479071750353,103.765616956874,528,JELAPANG ROAD,670528,528 JELAPANG RD
1.3765260382011,103.77167996721,233,PENDING ROAD,670233,233 PENDING RD
1.38916099716883,103.772291892028,482,SEGAR ROAD,670482,482 SEGAR RD
1.31641190098174,103.805373811937,8,EMPRESS ROAD,260008,8 EMPRESS RD
1.31726629524359,103.806782877524,1,QUEEN'S ROAD,260001,1 QUEEN'S RD
1.28485860802646,103.842578771054,32,NEW MARKET ROAD,050032,32 NEW MKT RD
1.27523683085708,103.842605335418,2,TANJONG PAGAR PLAZA,082002,2 TG PAGAR PLAZA
1.30512222179237,103.851438822181,2,SERANGOON ROAD,218227,2 ROCHOR RD
1.30346096156272,103.850709313633,9,SELEGIE ROAD,180009,9 SELEGIE RD
1.28762316970348,103.841462885627,53,CHIN SWEE ROAD,160053,53 CHIN SWEE RD
1.28236449613222,103.843448181669,335B,SMITH STREET,052335,335B SMITH ST
1.30923290113321,103.852360705457,671B,KLANG LANE,212671,671B KLANG LANE
1.37821371288758,103.751983012288,110,TECK WHYE LANE,680110,110 TECK WHYE LANE
1.37971380334915,103.742134226705,284,CHOA CHU KANG AVENUE 3,680284,284 CHOA CHU KANG AVE 3
1.38012255733941,103.741885701698,285,CHOA CHU KANG AVENUE 3,680285,285 CHOA CHU KANG AVE 3
1.37961045064346,103.741530726305,286,CHOA CHU KANG AVENUE 3,680286,286 CHOA CHU KANG AVE 3
1.37817045766097,103.740252438446,293,CHOA CHU KANG AVENUE 3,680293,293 CHOA CHU KANG AVE 3
1.3808318992022,103.74293968344,280,CHOA CHU KANG AVENUE 3,680280,280 CHOA CHU KANG AVE 3
1.37970871614932,103.742871205952,283,CHOA CHU KANG AVENUE 3,680283,283 CHOA CHU KANG AVE 3
1.38296498350584,103.741578052416,417,CHOA CHU KANG AVENUE 4,680417,417 CHOA CHU KANG AVE 4
1.38403775540864,103.741773099201,431,CHOA CHU KANG AVENUE 4,680431,431 CHOA CHU KANG AVE 4
1.3807129959352,103.73689142472,446,CHOA CHU KANG AVENUE 4,680446,446 CHOA CHU KANG AVE 4
1.37461810751349,103.738364995209,485A,CHOA CHU KANG AVENUE 5,681485,485A CHOA CHU KANG AVE 5
1.37519914641013,103.738966077649,485D,CHOA CHU KANG AVENUE 5,684485,485D CHOA CHU KANG AVE 5
1.40454365827993,103.747282690567,684C,CHOA CHU KANG CRESCENT,683684,684C CHOA CHU KANG CRES
1.40411744569373,103.748355036188,686D,CHOA CHU KANG CRESCENT,684686,686D CHOA CHU KANG CRES
1.38335694185996,103.746605997144,217,CHOA CHU KANG CENTRAL,680217,217 CHOA CHU KANG CTRL
1.38038258134348,103.746190535886,230,CHOA CHU KANG CENTRAL,680230,230 CHOA CHU KANG CTRL
1.39307788437251,103.747844853058,761,CHOA CHU KANG NORTH 5,680761,761 CHOA CHU KANG NTH 5
1.39272346157669,103.749748275147,765,CHOA CHU KANG NORTH 5,680765,765 CHOA CHU KANG NTH 5
1.39402627739183,103.744121079543,543,CHOA CHU KANG STREET 52,680543,543 CHOA CHU KANG ST 52
1.39179994537682,103.745621182307,702,CHOA CHU KANG STREET 53,680702,702 CHOA CHU KANG ST 53
1.3913176745554,103.745930761025,703,CHOA CHU KANG STREET 53,680703,703 CHOA CHU KANG ST 53
1.39974204768206,103.743861775626,611,CHOA CHU KANG STREET 62,680611,611 CHOA CHU KANG ST 62
1.37748545136822,103.751921303308,112,TECK WHYE LANE,680112,112 TECK WHYE LANE
1.37793931794235,103.75091538895,113,TECK WHYE LANE,680113,113 TECK WHYE LANE
1.37691411063327,103.735857454273,464,CHOA CHU KANG AVENUE 4,680464,464 CHOA CHU KANG AVE 4
1.37962407045143,103.745530138585,249,CHOA CHU KANG AVENUE 2,680249,249 CHOA CHU KANG AVE 2
1.37817751599485,103.737107245589,470,CHOA CHU KANG AVENUE 3,680470,470 CHOA CHU KANG AVE 3
1.37429936592367,103.738807275182,485B,CHOA CHU KANG AVENUE 5,682485,485B CHOA CHU KANG AVE 5
1.40385480382021,103.745492505499,683A,CHOA CHU KANG CRESCENT,681683,683A CHOA CHU KANG CRES
1.40378102388881,103.747662621714,685A,CHOA CHU KANG CRESCENT,681685,685A CHOA CHU KANG CRES
1.38213707062575,103.743397513845,353,CHOA CHU KANG CENTRAL,680353,353 CHOA CHU KANG CTRL
1.40440569281917,103.750668870917,687B,CHOA CHU KANG DRIVE,682687,687B CHOA CHU KANG DR
1.40298901385209,103.750320068403,689A,CHOA CHU KANG DRIVE,681689,689A CHOA CHU KANG DR
1.38341750127746,103.745686287938,343,CHOA CHU KANG LOOP,680343,343 CHOA CHU KANG LOOP
1.38910481548092,103.74128676791,507,CHOA CHU KANG STREET 51,680507,507 CHOA CHU KANG ST 51
1.39846759912749,103.744645761889,608,CHOA CHU KANG STREET 62,680608,608 CHOA CHU KANG ST 62
1.38079449708347,103.756442998925,160,JALAN TECK WHYE,680160,160 JLN TECK WHYE
1.37830357075531,103.750108106647,121,TECK WHYE LANE,680121,121 TECK WHYE LANE
1.40292361646725,103.748268655447,669,CHOA CHU KANG CRESCENT,680669,669 CHOA CHU KANG CRES
1.40209862661951,103.747897404358,671A,CHOA CHU KANG CRESCENT,681671,671A CHOA CHU KANG CRES
1.39782195310177,103.748998032412,639,CHOA CHU KANG STREET 64,680639,639 CHOA CHU KANG ST 64
1.39830454666217,103.749817817326,641,CHOA CHU KANG STREET 64,680641,641 CHOA CHU KANG ST 64
1.40198475097106,103.750788391041,663,CHOA CHU KANG CRESCENT,680663,663 CHOA CHU KANG CRES
1.39236668753259,103.745984804269,755,CHOA CHU KANG NORTH 5,680755,755 CHOA CHU KANG NTH 5
1.39621153620284,103.74311302806,554,CHOA CHU KANG NORTH 6,680554,554 CHOA CHU KANG NTH 6
1.38025443409642,103.743214351168,282,CHOA CHU KANG AVENUE 3,680282,282 CHOA CHU KANG AVE 3
1.39284801770148,103.74591415814,757,CHOA CHU KANG NORTH 5,680757,757 CHOA CHU KANG NTH 5
1.39317151524526,103.746133684219,758,CHOA CHU KANG NORTH 5,680758,758 CHOA CHU KANG NTH 5
1.37997802767876,103.73490597126,453,CHOA CHU KANG AVENUE 4,680453,453 CHOA CHU KANG AVE 4
1.40021628497652,103.750393021939,656,CHOA CHU KANG CRESCENT,680656,656 CHOA CHU KANG CRES
1.31294067164982,103.77164865498,367,CLEMENTI AVENUE 2,120367,367 CLEMENTI AVE 2
1.30454704525517,103.768773617907,610,CLEMENTI WEST STREET 1,120610,610 CLEMENTI WEST ST 1
1.31240641918888,103.768752275192,364,CLEMENTI AVENUE 2,120364,364 CLEMENTI AVE 2
1.31518502692041,103.768432708555,334,CLEMENTI AVENUE 2,120334,334 CLEMENTI AVE 2
1.31399161476536,103.767089003977,328,CLEMENTI AVENUE 2,120328,328 CLEMENTI AVE 2
1.31351386405455,103.770861088889,354,CLEMENTI AVENUE 2,120354,354 CLEMENTI AVE 2
1.31329277085705,103.762553042236,430,CLEMENTI AVENUE 3,120430,430 CLEMENTI AVE 3
1.32091981411778,103.766377598785,309,CLEMENTI AVENUE 4,120309,309 CLEMENTI AVE 4
1.321415896635,103.76710548935,307,CLEMENTI AVENUE 4,120307,307 CLEMENTI AVE 4
1.3209205726035,103.764859212465,304,CLEMENTI AVENUE 4,120304,304 CLEMENTI AVE 4
1.31810006477416,103.766692603667,376,CLEMENTI AVENUE 4,120376,376 CLEMENTI AVE 4
1.32189101790957,103.770595265822,109,CLEMENTI STREET 11,120109,109 CLEMENTI ST 11
1.32271179028812,103.76988810369,105,CLEMENTI STREET 12,120105,105 CLEMENTI ST 12
1.30430341306691,103.761682084014,714,CLEMENTI WEST STREET 2,120714,714 CLEMENTI WEST ST 2
1.30315360303876,103.761943675943,715,CLEMENTI WEST STREET 2,120715,715 CLEMENTI WEST ST 2
1.31207968902337,103.760802118745,507,WEST COAST DRIVE,120507,507 WEST COAST DR
1.30634750622019,103.760538027126,704,WEST COAST ROAD,120704,704 WEST COAST RD
1.31226929073949,103.766430370318,454,CLEMENTI AVENUE 3,120454,454 CLEMENTI AVE 3
1.31179955737888,103.767250190991,457,CLEMENTI AVENUE 3,120457,457 CLEMENTI AVE 3
1.31109876019725,103.765906379277,462,CLEMENTI AVENUE 3,120462,462 CLEMENTI AVE 3
1.32446058239498,103.771184563895,117,CLEMENTI STREET 13,120117,117 CLEMENTI ST 13
1.31197064490002,103.763802999659,427,CLEMENTI AVENUE 3,120427,427 CLEMENTI AVE 3
1.31978885138438,103.767787535116,372,CLEMENTI AVENUE 4,120372,372 CLEMENTI AVE 4
1.31615298556523,103.766328328229,322,CLEMENTI AVENUE 5,120322,322 CLEMENTI AVE 5
1.30440046544571,103.762746222568,731,CLEMENTI WEST STREET 2,120731,731 CLEMENTI WEST ST 2
1.31156993573207,103.76686707803,458,CLEMENTI AVENUE 3,120458,458 CLEMENTI AVE 3
1.30310124001611,103.763413053663,723,CLEMENTI WEST STREET 2,120723,723 CLEMENTI WEST ST 2
1.30360871033936,103.763359143047,724,CLEMENTI WEST STREET 2,120724,724 CLEMENTI WEST ST 2
1.32330123788358,103.769853488209,112,CLEMENTI STREET 13,120112,112 CLEMENTI ST 13
1.32165649786917,103.885423356978,96,ALJUNIED CRESCENT,380096,96 ALJUNIED CRES
1.32323310533889,103.885604601672,87,CIRCUIT ROAD,370087,87 CIRCUIT RD
1.32299431214867,103.904449779612,16,EUNOS CRESCENT,400016,16 EUNOS CRES
1.32038936286085,103.901842015603,31,EUNOS CRESCENT,400031,31 EUNOS CRES
1.3204390302197,103.882420433245,102,ALJUNIED CRESCENT,380102,102 ALJUNIED CRES
1.32039727554777,103.884246841453,111,ALJUNIED CRESCENT,380111,111 ALJUNIED CRES
1.30964078422608,103.884471779925,34,CASSIA CRESCENT,390034,34 CASSIA CRES
1.33002586987709,103.900995405582,302,UBI AVENUE 1,400302,302 UBI AVE 1
1.33018852048052,103.887508672167,24,BALAM ROAD,370024,24 BALAM RD
1.33142362640009,103.887410301919,19,BALAM ROAD,370019,19 BALAM RD
1.32698404492367,103.887148432844,64,CIRCUIT ROAD,370064,64 CIRCUIT RD
1.32740031002016,103.887203611284,65,CIRCUIT ROAD,370065,65 CIRCUIT RD
1.32573742833728,103.887054329523,61,CIRCUIT ROAD,370061,61 CIRCUIT RD
1.32488448306596,103.885571385532,50,CIRCUIT ROAD,370050,50 CIRCUIT RD
1.32767695905654,103.886264654446,40,CIRCUIT ROAD,370040,40 CIRCUIT RD
1.32665458025622,103.886118963317,44,CIRCUIT ROAD,370044,44 CIRCUIT RD
1.32452045191678,103.885514575324,51,CIRCUIT ROAD,370051,51 CIRCUIT RD
1.32472311721669,103.886685702383,57,CIRCUIT ROAD,370057,57 CIRCUIT RD
1.31623521060435,103.876881159027,44,SIMS DRIVE,380044,44 SIMS DR
1.30944315518034,103.883336276334,30,CASSIA CRESCENT,391030,30 CASSIA CRES
1.30728534060674,103.888505580319,60,DAKOTA CRESCENT,390060,60 DAKOTA CRES
1.30888261835169,103.885424848249,49,JALAN TIGA,390049,49 JLN TIGA
1.32929452580121,103.903634766965,314,UBI AVENUE 1,400314,314 UBI AVE 1
1.32880527103033,103.904280456723,320,UBI AVENUE 1,400320,320 UBI AVE 1
1.32006886595229,103.882818111651,104,ALJUNIED CRESCENT,380104,104 ALJUNIED CRES
1.32138118291427,103.884306283099,99,ALJUNIED CRESCENT,380099,99 ALJUNIED CRES
1.31258917369124,103.896591193187,5,HAIG ROAD,430005,5 HAIG RD
1.32260037517198,103.882463203575,122,PAYA LEBAR WAY,381122,122 PAYA LEBAR WAY
1.32845731032674,103.903274600324,318,UBI AVENUE 1,400318,318 UBI AVE 1
1.32327006239711,103.881752246858,125,ALJUNIED ROAD,380125,125 ALJUNIED RD
1.30813368626522,103.884729523853,43,JALAN TIGA,390043,43 JLN TIGA
1.30692877602797,103.883110476119,3,PINE CLOSE,392003,3 PINE CL
1.32522701807049,103.899400226499,352,UBI AVENUE 1,400352,352 UBI AVE 1
1.31822661859534,103.897854941374,415,EUNOS ROAD 5,400415,415 EUNOS RD 5
1.31675861430335,103.886811248047,131,GEYLANG EAST AVENUE 1,380131,131 GEYLANG EAST AVE 1
1.31632198189261,103.88540061844,133,GEYLANG EAST AVENUE 1,380133,133 GEYLANG EAST AVE 1
1.317602618253,103.90170722021,846,SIMS AVENUE,400846,846 SIMS AVE
1.37240804310722,103.881598248704,652,HOUGANG AVENUE 8,530652,652 HOUGANG AVE 8
1.36778751494032,103.89392989782,301,HOUGANG AVENUE 5,530301,301 HOUGANG AVE 5
1.3740756748707,103.890715774575,524,HOUGANG AVENUE 6,530524,524 HOUGANG AVE 6
1.35400776886424,103.887748411693,119,HOUGANG AVENUE 1,530119,119 HOUGANG AVE 1
1.3538605933002,103.886936534381,121,HOUGANG AVENUE 1,530121,121 HOUGANG AVE 1
1.35223030818128,103.885711060613,126,HOUGANG AVENUE 1,530126,126 HOUGANG AVE 1
1.37484339485806,103.896994161364,401,HOUGANG AVENUE 10,530401,401 HOUGANG AVE 10
1.36485740076853,103.890728400886,23,HOUGANG AVENUE 3,530023,23 HOUGANG AVE 3
1.36680910838232,103.895756047165,308,HOUGANG AVENUE 5,530308,308 HOUGANG AVE 5
1.35962289225618,103.887717332865,211,HOUGANG STREET 21,530211,211 HOUGANG ST 21
1.37207420608508,103.888728981515,511,HOUGANG AVENUE 10,530511,511 HOUGANG AVE 10
1.37361830380888,103.885748856217,682,HOUGANG AVENUE 4,530682,682 HOUGANG AVE 4
1.37664719414577,103.886771607076,692,HOUGANG STREET 61,530692,692 HOUGANG ST 61
1.3626577042511,103.891921506467,15,HOUGANG AVENUE 3,530015,15 HOUGANG AVE 3
1.37972529696275,103.881133269191,980B,BUANGKOK CRESCENT,532980,980B BUANGKOK CRES
1.35181593598792,103.888448131093,167,HOUGANG AVENUE 1,530167,167 HOUGANG AVE 1
1.35057934440741,103.889495942165,172,HOUGANG AVENUE 1,530172,172 HOUGANG AVE 1
1.3501246547491,103.888838230371,173,HOUGANG AVENUE 1,530173,173 HOUGANG AVE 1
1.37239536533304,103.889038095817,515,HOUGANG AVENUE 10,530515,515 HOUGANG AVE 10
1.37580558530644,103.894819073452,420,HOUGANG AVENUE 10,530420,420 HOUGANG AVE 10
1.37911514056099,103.895119125321,448,HOUGANG AVENUE 10,530448,448 HOUGANG AVE 10
1.3788367824991,103.895916209081,451,HOUGANG AVENUE 10,530451,451 HOUGANG AVE 10
1.3771713742984,103.895401018469,456,HOUGANG AVENUE 10,530456,456 HOUGANG AVE 10
1.3732611475703,103.894631713049,460,HOUGANG AVENUE 10,530460,460 HOUGANG AVE 10
1.36750458591712,103.897418323346,324,HOUGANG AVENUE 5,530324,324 HOUGANG AVE 5
1.37440740122225,103.89056383733,526,HOUGANG AVENUE 6,530526,526 HOUGANG AVE 6
1.37408160936175,103.893976658926,423,HOUGANG AVENUE 6,530423,423 HOUGANG AVE 6
1.36995412441592,103.881217930961,629,HOUGANG AVENUE 8,530629,629 HOUGANG AVE 8
1.37645924477185,103.894857328635,417,HOUGANG AVENUE 8,530417,417 HOUGANG AVE 8
1.37859799173852,103.893427304657,439,HOUGANG AVENUE 8,530439,439 HOUGANG AVE 8
1.37709316621942,103.877867170995,963,HOUGANG AVENUE 9,530963,963 HOUGANG AVE 9
1.35597309080357,103.890478116124,239,HOUGANG STREET 22,530239,239 HOUGANG ST 22
1.3782707248829,103.88748509864,572,HOUGANG STREET 51,530572,572 HOUGANG ST 51
1.377556511693,103.887555722487,573,HOUGANG STREET 51,530573,573 HOUGANG ST 51
1.37644094969567,103.888527313943,699C,HOUGANG STREET 52,533699,699C HOUGANG ST 52
1.3764920735414,103.885771949604,689,HOUGANG STREET 61,530689,689 HOUGANG ST 61
1.37596449465842,103.887423583259,696,HOUGANG STREET 61,530696,696 HOUGANG ST 61
1.37356291019462,103.879184657596,941,HOUGANG STREET 92,530941,941 HOUGANG ST 92
1.35302664004115,103.882887594334,142,LORONG AH SOO,530142,142 LOR AH SOO
1.3502542591897,103.887795306397,165,HOUGANG AVENUE 1,530165,165 HOUGANG AVE 1
1.35442181063898,103.888557768191,112,HOUGANG AVENUE 1,530112,112 HOUGANG AVE 1
1.36706142659908,103.888077255516,709,HOUGANG AVENUE 2,530709,709 HOUGANG AVE 2
1.36596036769891,103.888646476566,706,HOUGANG AVENUE 2,530706,706 HOUGANG AVE 2
1.37014137094094,103.897850263624,340,HOUGANG AVENUE 7,530340,340 HOUGANG AVE 7
1.37097387546861,103.88592514857,604,HOUGANG AVENUE 4,530604,604 HOUGANG AVE 4
1.37123297855584,103.88691800304,602,HOUGANG AVENUE 4,530602,602 HOUGANG AVE 4
1.37606836468819,103.891125310985,532,HOUGANG AVENUE 6,530532,532 HOUGANG AVE 6
1.36954817029527,103.884137210291,618,HOUGANG AVENUE 8,530618,618 HOUGANG AVE 8
1.37554033809538,103.887475138873,697,HOUGANG STREET 61,530697,697 HOUGANG ST 61
1.38045230792952,103.879333194715,981D,BUANGKOK CRESCENT,537981,981D BUANGKOK CRES
